antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str
"contributetotheworld, entrepreneurialuniversity, sustainabilityuniversity","creatingthefuture, kampusswastaterbaik, safeaiuniversity",0.134852446768771,0.10310048561822936,0.1031,0.7645,7.4155,1.0,0.08919713286956264,3.809184996374344,1.0,0.7645429362880887,0.7374766515798473,0.8822714681440443,"#contributetotheworld, #entrepreneurialuniversity, #sustainabilityuniversity","#creatingthefuture, #kampusswastaterbaik, #safeaiuniversity"
"creatingthefuture, entrepreneurialuniversity, kampusberdampak","contributetotheworld, sustainabilityuniversity",0.10347403810235338,0.134852446768771,0.1035,1.0,7.4155,1.0,0.089520310887206,inf,0.9650000000000001,0.7673130193905817,1.0,0.8836565096952909,"#creatingthefuture, #entrepreneurialuniversity, #kampusberdampak","#contributetotheworld, #sustainabilityuniversity"
"contributetotheworld, sustainabilityuniversity","creatingthefuture, entrepreneurialuniversity, kampusberdampak",0.134852446768771,0.10347403810235338,0.1035,0.7673,7.4155,1.0,0.089520310887206,3.852927050536315,1.0000000000000002,0.7673130193905817,0.7404570637119113,0.8836565096952909,"#contributetotheworld, #sustainabilityuniversity","#creatingthefuture, #entrepreneurialuniversity, #kampusberdampak"
"creatingthefuture, kampusberdampak, kampusswastaterbaik, safeaiuniversity","contributetotheworld, entrepreneurialuniversity, sustainabilityuniversity",0.10310048561822936,0.134852446768771,0.1031,1.0,7.4155,1.0,0.08919713286956264,inf,0.9645980841316119,0.7645429362880887,1.0,0.8822714681440443,"#creatingthefuture, #kampusberdampak, #kampusswastaterbaik, #safeaiuniversity","#contributetotheworld, #entrepreneurialuniversity, #sustainabilityuniversity"
"kampusberdampak, kampusswastaterbaik, safeaiuniversity","contributetotheworld, creatingthefuture, sustainabilityuniversity",0.10310048561822936,0.134852446768771,0.1031,1.0,7.4155,1.0,0.08919713286956264,inf,0.9645980841316119,0.7645429362880887,1.0,0.8822714681440443,"#kampusberdampak, #kampusswastaterbaik, #safeaiuniversity","#contributetotheworld, #creatingthefuture, #sustainabilityuniversity"
"kampusberdampak, kampusswastaterbaik, safeaiuniversity","contributetotheworld, entrepreneurialuniversity, sustainabilityuniversity",0.10310048561822936,0.134852446768771,0.1031,1.0,7.4155,1.0,0.08919713286956264,inf,0.9645980841316119,0.7645429362880887,1.0,0.8822714681440443,"#kampusberdampak, #kampusswastaterbaik, #safeaiuniversity","#contributetotheworld, #entrepreneurialuniversity, #sustainabilityuniversity"
"contributetotheworld, creatingthefuture, sustainabilityuniversity","entrepreneurialuniversity, kampusberdampak",0.134852446768771,0.10347403810235338,0.1035,0.7673,7.4155,1.0,0.089520310887206,3.852927050536315,1.0000000000000002,0.7673130193905817,0.7404570637119113,0.8836565096952909,"#contributetotheworld, #creatingthefuture, #sustainabilityuniversity","#entrepreneurialuniversity, #kampusberdampak"
"entrepreneurialuniversity, kampusberdampak","contributetotheworld, creatingthefuture, sustainabilityuniversity",0.10347403810235338,0.134852446768771,0.1035,1.0,7.4155,1.0,0.089520310887206,inf,0.9650000000000001,0.7673130193905817,1.0,0.8836565096952909,"#entrepreneurialuniversity, #kampusberdampak","#contributetotheworld, #creatingthefuture, #sustainabilityuniversity"
"creatingthefuture, safeaiuniversity","contributetotheworld, entrepreneurialuniversity, sustainabilityuniversity",0.10310048561822936,0.134852446768771,0.1031,1.0,7.4155,1.0,0.08919713286956264,inf,0.9645980841316119,0.7645429362880887,1.0,0.8822714681440443,"#creatingthefuture, #safeaiuniversity","#contributetotheworld, #entrepreneurialuniversity, #sustainabilityuniversity"
"contributetotheworld, entrepreneurialuniversity, sustainabilityuniversity","creatingthefuture, safeaiuniversity",0.134852446768771,0.10310048561822936,0.1031,0.7645,7.4155,1.0,0.08919713286956264,3.809184996374344,1.0,0.7645429362880887,0.7374766515798473,0.8822714681440443,"#contributetotheworld, #entrepreneurialuniversity, #sustainabilityuniversity","#creatingthefuture, #safeaiuniversity"
"creatingthefuture, entrepreneurialuniversity, kampusswastaterbaik, safeaiuniversity","contributetotheworld, sustainabilityuniversity",0.10310048561822936,0.134852446768771,0.1031,1.0,7.4155,1.0,0.08919713286956264,inf,0.9645980841316119,0.7645429362880887,1.0,0.8822714681440443,"#creatingthefuture, #entrepreneurialuniversity, #kampusswastaterbaik, #safeaiuniversity","#contributetotheworld, #sustainabilityuniversity"
"creatingthefuture, kampusberdampak, safeaiuniversity","contributetotheworld, sustainabilityuniversity",0.10310048561822936,0.134852446768771,0.1031,1.0,7.4155,1.0,0.08919713286956264,inf,0.9645980841316119,0.7645429362880887,1.0,0.8822714681440443,"#creatingthefuture, #kampusberdampak, #safeaiuniversity","#contributetotheworld, #sustainabilityuniversity"
"creatingthefuture, entrepreneurialuniversity, kampusberdampak, kampusswastaterbaik","contributetotheworld, sustainabilityuniversity",0.10347403810235338,0.134852446768771,0.1035,1.0,7.4155,1.0,0.089520310887206,inf,0.9650000000000001,0.7673130193905817,1.0,0.8836565096952909,"#creatingthefuture, #entrepreneurialuniversity, #kampusberdampak, #kampusswastaterbaik","#contributetotheworld, #sustainabilityuniversity"
"entrepreneurialuniversity, kampusswastaterbaik, safeaiuniversity","contributetotheworld, creatingthefuture, sustainabilityuniversity",0.10310048561822936,0.134852446768771,0.1031,1.0,7.4155,1.0,0.08919713286956264,inf,0.9645980841316119,0.7645429362880887,1.0,0.8822714681440443,"#entrepreneurialuniversity, #kampusswastaterbaik, #safeaiuniversity","#contributetotheworld, #creatingthefuture, #sustainabilityuniversity"
"contributetotheworld, creatingthefuture, entrepreneurialuniversity, sustainabilityuniversity","kampusberdampak, kampusswastaterbaik, safeaiuniversity",0.134852446768771,0.10310048561822936,0.1031,0.7645,7.4155,1.0,0.08919713286956264,3.809184996374344,1.0,0.7645429362880887,0.7374766515798473,0.8822714681440443,"#contributetotheworld, #creatingthefuture, #entrepreneurialuniversity, #sustainabilityuniversity","#kampusberdampak, #kampusswastaterbaik, #safeaiuniversity"
"entrepreneurialuniversity, kampusberdampak","contributetotheworld, sustainabilityuniversity",0.10347403810235338,0.134852446768771,0.1035,1.0,7.4155,1.0,0.089520310887206,inf,0.9650000000000001,0.7673130193905817,1.0,0.8836565096952909,"#entrepreneurialuniversity, #kampusberdampak","#contributetotheworld, #sustainabilityuniversity"
"contributetotheworld, sustainabilityuniversity","entrepreneurialuniversity, kampusberdampak, kampusswastaterbaik, safeaiuniversity",0.134852446768771,0.10310048561822936,0.1031,0.7645,7.4155,1.0,0.08919713286956264,3.809184996374344,1.0,0.7645429362880887,0.7374766515798473,0.8822714681440443,"#contributetotheworld, #sustainabilityuniversity","#entrepreneurialuniversity, #kampusberdampak, #kampusswastaterbaik, #safeaiuniversity"
"kampusberdampak, kampusswastaterbaik, safeaiuniversity","contributetotheworld, creatingthefuture, entrepreneurialuniversity, sustainabilityuniversity",0.10310048561822936,0.134852446768771,0.1031,1.0,7.4155,1.0,0.08919713286956264,inf,0.9645980841316119,0.7645429362880887,1.0,0.8822714681440443,"#kampusberdampak, #kampusswastaterbaik, #safeaiuniversity","#contributetotheworld, #creatingthefuture, #entrepreneurialuniversity, #sustainabilityuniversity"
"creatingthefuture, entrepreneurialuniversity, kampusberdampak, kampusswastaterbaik, safeaiuniversity","contributetotheworld, sustainabilityuniversity",0.10310048561822936,0.134852446768771,0.1031,1.0,7.4155,1.0,0.08919713286956264,inf,0.9645980841316119,0.7645429362880887,1.0,0.8822714681440443,"#creatingthefuture, #entrepreneurialuniversity, #kampusberdampak, #kampusswastaterbaik, #safeaiuniversity","#contributetotheworld, #sustainabilityuniversity"
"contributetotheworld, creatingthefuture, entrepreneurialuniversity, sustainabilityuniversity",safeaiuniversity,0.134852446768771,0.10310048561822936,0.1031,0.7645,7.4155,1.0,0.08919713286956264,3.809184996374344,1.0,0.7645429362880887,0.7374766515798473,0.8822714681440443,"#contributetotheworld, #creatingthefuture, #entrepreneurialuniversity, #sustainabilityuniversity",#safeaiuniversity
"creatingthefuture, entrepreneurialuniversity, safeaiuniversity","contributetotheworld, sustainabilityuniversity",0.10310048561822936,0.134852446768771,0.1031,1.0,7.4155,1.0,0.08919713286956264,inf,0.9645980841316119,0.7645429362880887,1.0,0.8822714681440443,"#creatingthefuture, #entrepreneurialuniversity, #safeaiuniversity","#contributetotheworld, #sustainabilityuniversity"
"creatingthefuture, safeaiuniversity","contributetotheworld, sustainabilityuniversity",0.10310048561822936,0.134852446768771,0.1031,1.0,7.4155,1.0,0.08919713286956264,inf,0.9645980841316119,0.7645429362880887,1.0,0.8822714681440443,"#creatingthefuture, #safeaiuniversity","#contributetotheworld, #sustainabilityuniversity"
"contributetotheworld, sustainabilityuniversity","creatingthefuture, safeaiuniversity",0.134852446768771,0.10310048561822936,0.1031,0.7645,7.4155,1.0,0.08919713286956264,3.809184996374344,1.0,0.7645429362880887,0.7374766515798473,0.8822714681440443,"#contributetotheworld, #sustainabilityuniversity","#creatingthefuture, #safeaiuniversity"
safeaiuniversity,"contributetotheworld, creatingthefuture, sustainabilityuniversity",0.10310048561822936,0.134852446768771,0.1031,1.0,7.4155,1.0,0.08919713286956264,inf,0.9645980841316119,0.7645429362880887,1.0,0.8822714681440443,#safeaiuniversity,"#contributetotheworld, #creatingthefuture, #sustainabilityuniversity"
"contributetotheworld, sustainabilityuniversity","creatingthefuture, entrepreneurialuniversity, safeaiuniversity",0.134852446768771,0.10310048561822936,0.1031,0.7645,7.4155,1.0,0.08919713286956264,3.809184996374344,1.0,0.7645429362880887,0.7374766515798473,0.8822714681440443,"#contributetotheworld, #sustainabilityuniversity","#creatingthefuture, #entrepreneurialuniversity, #safeaiuniversity"
"contributetotheworld, sustainabilityuniversity","entrepreneurialuniversity, safeaiuniversity",0.134852446768771,0.10310048561822936,0.1031,0.7645,7.4155,1.0,0.08919713286956264,3.809184996374344,1.0,0.7645429362880887,0.7374766515798473,0.8822714681440443,"#contributetotheworld, #sustainabilityuniversity","#entrepreneurialuniversity, #safeaiuniversity"
"contributetotheworld, sustainabilityuniversity","creatingthefuture, kampusberdampak, safeaiuniversity",0.134852446768771,0.10310048561822936,0.1031,0.7645,7.4155,1.0,0.08919713286956264,3.809184996374344,1.0,0.7645429362880887,0.7374766515798473,0.8822714681440443,"#contributetotheworld, #sustainabilityuniversity","#creatingthefuture, #kampusberdampak, #safeaiuniversity"
"creatingthefuture, kampusswastaterbaik, safeaiuniversity","contributetotheworld, sustainabilityuniversity",0.10310048561822936,0.134852446768771,0.1031,1.0,7.4155,1.0,0.08919713286956264,inf,0.9645980841316119,0.7645429362880887,1.0,0.8822714681440443,"#creatingthefuture, #kampusswastaterbaik, #safeaiuniversity","#contributetotheworld, #sustainabilityuniversity"
"kampusberdampak, safeaiuniversity","contributetotheworld, creatingthefuture, sustainabilityuniversity",0.10310048561822936,0.134852446768771,0.1031,1.0,7.4155,1.0,0.08919713286956264,inf,0.9645980841316119,0.7645429362880887,1.0,0.8822714681440443,"#kampusberdampak, #safeaiuniversity","#contributetotheworld, #creatingthefuture, #sustainabilityuniversity"
"kampusswastaterbaik, safeaiuniversity","contributetotheworld, creatingthefuture, sustainabilityuniversity",0.10310048561822936,0.134852446768771,0.1031,1.0,7.4155,1.0,0.08919713286956264,inf,0.9645980841316119,0.7645429362880887,1.0,0.8822714681440443,"#kampusswastaterbaik, #safeaiuniversity","#contributetotheworld, #creatingthefuture, #sustainabilityuniversity"
"contributetotheworld, sustainabilityuniversity","entrepreneurialuniversity, kampusberdampak",0.134852446768771,0.10347403810235338,0.1035,0.7673,7.4155,1.0,0.089520310887206,3.852927050536315,1.0000000000000002,0.7673130193905817,0.7404570637119113,0.8836565096952909,"#contributetotheworld, #sustainabilityuniversity","#entrepreneurialuniversity, #kampusberdampak"
"contributetotheworld, creatingthefuture, sustainabilityuniversity","kampusswastaterbaik, safeaiuniversity",0.134852446768771,0.10310048561822936,0.1031,0.7645,7.4155,1.0,0.08919713286956264,3.809184996374344,1.0,0.7645429362880887,0.7374766515798473,0.8822714681440443,"#contributetotheworld, #creatingthefuture, #sustainabilityuniversity","#kampusswastaterbaik, #safeaiuniversity"
safeaiuniversity,"contributetotheworld, sustainabilityuniversity",0.10310048561822936,0.134852446768771,0.1031,1.0,7.4155,1.0,0.08919713286956264,inf,0.9645980841316119,0.7645429362880887,1.0,0.8822714681440443,#safeaiuniversity,"#contributetotheworld, #sustainabilityuniversity"
"contributetotheworld, creatingthefuture, sustainabilityuniversity","kampusberdampak, safeaiuniversity",0.134852446768771,0.10310048561822936,0.1031,0.7645,7.4155,1.0,0.08919713286956264,3.809184996374344,1.0,0.7645429362880887,0.7374766515798473,0.8822714681440443,"#contributetotheworld, #creatingthefuture, #sustainabilityuniversity","#kampusberdampak, #safeaiuniversity"
"entrepreneurialuniversity, kampusberdampak, kampusswastaterbaik, safeaiuniversity","contributetotheworld, creatingthefuture, sustainabilityuniversity",0.10310048561822936,0.134852446768771,0.1031,1.0,7.4155,1.0,0.08919713286956264,inf,0.9645980841316119,0.7645429362880887,1.0,0.8822714681440443,"#entrepreneurialuniversity, #kampusberdampak, #kampusswastaterbaik, #safeaiuniversity","#contributetotheworld, #creatingthefuture, #sustainabilityuniversity"
safeaiuniversity,"contributetotheworld, entrepreneurialuniversity, sustainabilityuniversity",0.10310048561822936,0.134852446768771,0.1031,1.0,7.4155,1.0,0.08919713286956264,inf,0.9645980841316119,0.7645429362880887,1.0,0.8822714681440443,#safeaiuniversity,"#contributetotheworld, #entrepreneurialuniversity, #sustainabilityuniversity"
"kampusberdampak, kampusswastaterbaik, safeaiuniversity","contributetotheworld, sustainabilityuniversity",0.10310048561822936,0.134852446768771,0.1031,1.0,7.4155,1.0,0.08919713286956264,inf,0.9645980841316119,0.7645429362880887,1.0,0.8822714681440443,"#kampusberdampak, #kampusswastaterbaik, #safeaiuniversity","#contributetotheworld, #sustainabilityuniversity"
"entrepreneurialuniversity, safeaiuniversity","contributetotheworld, sustainabilityuniversity",0.10310048561822936,0.134852446768771,0.1031,1.0,7.4155,1.0,0.08919713286956264,inf,0.9645980841316119,0.7645429362880887,1.0,0.8822714681440443,"#entrepreneurialuniversity, #safeaiuniversity","#contributetotheworld, #sustainabilityuniversity"
"contributetotheworld, sustainabilityuniversity","kampusberdampak, kampusswastaterbaik, safeaiuniversity",0.134852446768771,0.10310048561822936,0.1031,0.7645,7.4155,1.0,0.08919713286956264,3.809184996374344,1.0,0.7645429362880887,0.7374766515798473,0.8822714681440443,"#contributetotheworld, #sustainabilityuniversity","#kampusberdampak, #kampusswastaterbaik, #safeaiuniversity"
"contributetotheworld, entrepreneurialuniversity, sustainabilityuniversity",safeaiuniversity,0.134852446768771,0.10310048561822936,0.1031,0.7645,7.4155,1.0,0.08919713286956264,3.809184996374344,1.0,0.7645429362880887,0.7374766515798473,0.8822714681440443,"#contributetotheworld, #entrepreneurialuniversity, #sustainabilityuniversity",#safeaiuniversity
"contributetotheworld, creatingthefuture, sustainabilityuniversity","entrepreneurialuniversity, kampusberdampak, safeaiuniversity",0.134852446768771,0.10310048561822936,0.1031,0.7645,7.4155,1.0,0.08919713286956264,3.809184996374344,1.0,0.7645429362880887,0.7374766515798473,0.8822714681440443,"#contributetotheworld, #creatingthefuture, #sustainabilityuniversity","#entrepreneurialuniversity, #kampusberdampak, #safeaiuniversity"
"contributetotheworld, sustainabilityuniversity","creatingthefuture, kampusswastaterbaik, safeaiuniversity",0.134852446768771,0.10310048561822936,0.1031,0.7645,7.4155,1.0,0.08919713286956264,3.809184996374344,1.0,0.7645429362880887,0.7374766515798473,0.8822714681440443,"#contributetotheworld, #sustainabilityuniversity","#creatingthefuture, #kampusswastaterbaik, #safeaiuniversity"
"entrepreneurialuniversity, kampusswastaterbaik, safeaiuniversity","contributetotheworld, sustainabilityuniversity",0.10310048561822936,0.134852446768771,0.1031,1.0,7.4155,1.0,0.08919713286956264,inf,0.9645980841316119,0.7645429362880887,1.0,0.8822714681440443,"#entrepreneurialuniversity, #kampusswastaterbaik, #safeaiuniversity","#contributetotheworld, #sustainabilityuniversity"
